Mglob,Nglob,DX,DY,TITLE,PX,PY,DEPTH_TYPE,DEPTH_FLAT,TOTAL_TIME,PLOT_INTV,PLOT_INTV_STATION,SCREEN_INTV,WAVEMAKER,Tperiod,Xc_WK,AMP_WK,DEP_WK,Yc_WK,Theta_WK,Delta_WK,PERIODIC,DIFFUSION_SPONGE,FRICTION_SPONGE,DIRECT_SPONGE,Csp,Sponge_south_width,Sponge_north_width,Sponge_west_width,Sponge_east_width,Cd,CFL,FroudeCap,MinDepth,VISCOSITY_BREAKING,Cbrk1,Cbrk2,FIELD_IO_TYPE,DEPTH_OUT,ETA,MASK,U,V,STATIONS_FILE,NumberStations,PI_1,PI_2,PI_3,PI_4,PI_5,THORN_1,EPSILON,TAU_1,k,L,kh,RESULT_FOLDER,ITER,COMBO_NUM,DEPTH_FILE
5450,3,0.8739836677226585,0.8739836677226585,input_00038,32,1,FLAT,1.0,2100.0,1.0,0.1,25.0,WK_REG,14.0,218.4959169306646,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,174.7967335445317,174.7967335445317,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00038.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.14378267098632858,43.69918338613292,0.14378267098632858,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00038/,38,38,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00038.txt
3816,3,1.248548096746655,1.248548096746655,input_00039,32,1,FLAT,1.0,2100.0,1.0,0.1,25.0,WK_REG,14.0,218.4959169306646,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,174.7967335445317,174.7967335445317,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00039.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.14378267098632858,43.69918338613292,0.14378267098632858,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00039/,39,39,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00039.txt
9265,3,0.5510739795016697,0.5510739795016697,input_00040,32,1,FLAT,1.0,2250.0,1.0,0.1,25.0,WK_REG,15.0,234.2064412882096,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,187.36515303056768,187.36515303056768,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00040.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.134137756259394,46.84128825764192,0.134137756259394,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00040/,40,40,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00040.txt
5451,3,0.9368257651528384,0.9368257651528384,input_00041,32,1,FLAT,1.0,2250.0,1.0,0.1,25.0,WK_REG,15.0,234.2064412882096,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,187.36515303056768,187.36515303056768,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00041.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.134137756259394,46.84128825764192,0.134137756259394,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00041/,41,41,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00041.txt
3815,3,1.3383225216469121,1.3383225216469121,input_00042,32,1,FLAT,1.0,2250.0,1.0,0.1,25.0,WK_REG,15.0,234.2064412882096,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,187.36515303056768,187.36515303056768,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00042.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.134137756259394,46.84128825764192,0.134137756259394,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00042/,42,42,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00042.txt
9265,3,0.5880251825074085,0.5880251825074085,input_00043,32,1,FLAT,1.0,2400.0,1.0,0.1,25.0,WK_REG,16.0,249.9107025656486,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,199.92856205251888,199.92856205251888,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00043.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.12570860796826153,49.98214051312972,0.12570860796826153,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00043/,43,43,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00043.txt
5451,3,0.9996428102625944,0.9996428102625944,input_00044,32,1,FLAT,1.0,2400.0,1.0,0.1,25.0,WK_REG,16.0,249.9107025656486,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,199.92856205251888,199.92856205251888,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00044.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.12570860796826153,49.98214051312972,0.12570860796826153,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00044/,44,44,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00044.txt
3816,3,1.428061157517992,1.428061157517992,input_00045,32,1,FLAT,1.0,2400.0,1.0,0.1,25.0,WK_REG,16.0,249.9107025656486,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,199.92856205251888,199.92856205251888,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00045.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.12570860796826153,49.98214051312972,0.12570860796826153,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00045/,45,45,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00045.txt
9266,3,0.07119921177549628,0.07119921177549628,input_00046,32,1,FLAT,2.0,300.0,1.0,0.1,25.0,WK_REG,2.0,30.25966500458592,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.207732003668735,24.207732003668735,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00046.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,1.0382113130180648,6.051933000917184,2.0764226260361296,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00046/,46,46,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00046.txt
5450,3,0.12103866001834368,0.12103866001834368,input_00047,32,1,FLAT,2.0,300.0,1.0,0.1,25.0,WK_REG,2.0,30.25966500458592,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.207732003668735,24.207732003668735,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00047.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,1.0382113130180648,6.051933000917184,2.0764226260361296,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00047/,47,47,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00047.txt
3816,3,0.17291237145477667,0.17291237145477667,input_00048,32,1,FLAT,2.0,300.0,1.0,0.1,25.0,WK_REG,2.0,30.25966500458592,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.207732003668735,24.207732003668735,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00048.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,1.0382113130180648,6.051933000917184,2.0764226260361296,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00048/,48,48,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00048.txt
9265,3,0.1330105668751081,0.1330105668751081,input_00049,32,1,FLAT,2.0,450.0,1.0,0.1,25.0,WK_REG,3.0,56.52949092192094,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,45.22359273753675,45.22359273753675,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00049.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.5557440200423864,11.305898184384187,1.1114880400847729,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00049/,49,49,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00049.txt
5450,3,0.22611796368768375,0.22611796368768375,input_00050,32,1,FLAT,2.0,450.0,1.0,0.1,25.0,WK_REG,3.0,56.52949092192094,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,45.22359273753675,45.22359273753675,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00050.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.5557440200423864,11.305898184384187,1.1114880400847729,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00050/,50,50,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00050.txt
3815,3,0.3230256624109768,0.3230256624109768,input_00051,32,1,FLAT,2.0,450.0,1.0,0.1,25.0,WK_REG,3.0,56.52949092192094,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,45.22359273753675,45.22359273753675,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00051.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.5557440200423864,11.305898184384187,1.1114880400847729,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00051/,51,51,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00051.txt
9266,3,0.19089065145520281,0.19089065145520281,input_00052,32,1,FLAT,2.0,600.0,1.0,0.1,25.0,WK_REG,4.0,81.1285268684612,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,64.90282149476896,64.90282149476896,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00052.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.3872364968099884,16.22570537369224,0.7744729936199768,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00052/,52,52,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00052.txt
5450,3,0.3245141074738448,0.3245141074738448,input_00053,32,1,FLAT,2.0,600.0,1.0,0.1,25.0,WK_REG,4.0,81.1285268684612,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,64.90282149476896,64.90282149476896,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00053.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.3872364968099884,16.22570537369224,0.7744729936199768,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00053/,53,53,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00053.txt
3815,3,0.46359158210549256,0.46359158210549256,input_00054,32,1,FLAT,2.0,600.0,1.0,0.1,25.0,WK_REG,4.0,81.1285268684612,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,64.90282149476896,64.90282149476896,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00054.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.3872364968099884,16.22570537369224,0.7744729936199768,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00054/,54,54,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00054.txt
9265,3,0.24652110799080057,0.24652110799080057,input_00055,32,1,FLAT,2.0,750.0,1.0,0.1,25.0,WK_REG,5.0,104.77147089609025,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,83.8171767168722,83.8171767168722,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00055.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.29985191834383496,20.95429417921805,0.5997038366876699,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00055/,55,55,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00055.txt
5450,3,0.419085883584361,0.419085883584361,input_00056,32,1,FLAT,2.0,750.0,1.0,0.1,25.0,WK_REG,5.0,104.77147089609025,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,83.8171767168722,83.8171767168722,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00056.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.29985191834383496,20.95429417921805,0.5997038366876699,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00056/,56,56,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00056.txt
3815,3,0.59869411940623,0.59869411940623,input_00057,32,1,FLAT,2.0,750.0,1.0,0.1,25.0,WK_REG,5.0,104.77147089609025,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,83.8171767168722,83.8171767168722,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00057.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.29985191834383496,20.95429417921805,0.5997038366876699,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00057/,57,57,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00057.txt
9266,3,0.3009810433945133,0.3009810433945133,input_00058,32,1,FLAT,2.0,900.0,1.0,0.1,25.0,WK_REG,6.0,127.91694344266816,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,102.33355475413452,102.33355475413452,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00058.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.2455962884227172,25.58338868853363,0.4911925768454344,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00058/,58,58,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00058.txt
5451,3,0.5116677737706726,0.5116677737706726,input_00059,32,1,FLAT,2.0,900.0,1.0,0.1,25.0,WK_REG,6.0,127.91694344266816,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,102.33355475413452,102.33355475413452,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00059.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.2455962884227172,25.58338868853363,0.4911925768454344,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00059/,59,59,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00059.txt
3815,3,0.7309539625295324,0.7309539625295324,input_00060,32,1,FLAT,2.0,900.0,1.0,0.1,25.0,WK_REG,6.0,127.91694344266816,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,102.33355475413452,102.33355475413452,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00060.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.2455962884227172,25.58338868853363,0.4911925768454344,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00060/,60,60,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00060.txt
9265,3,0.35476813415133995,0.35476813415133995,input_00061,32,1,FLAT,2.0,1050.0,1.0,0.1,25.0,WK_REG,7.0,150.77645701431948,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,120.62116561145558,120.62116561145558,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00061.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.20836095474052896,30.155291402863895,0.4167219094810579,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00061/,61,61,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00061.txt
5451,3,0.6031058280572779,0.6031058280572779,input_00062,32,1,FLAT,2.0,1050.0,1.0,0.1,25.0,WK_REG,7.0,150.77645701431948,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,120.62116561145558,120.62116561145558,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00062.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.20836095474052896,30.155291402863895,0.4167219094810579,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00062/,62,62,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00062.txt
3816,3,0.8615797543675399,0.8615797543675399,input_00063,32,1,FLAT,2.0,1050.0,1.0,0.1,25.0,WK_REG,7.0,150.77645701431948,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,120.62116561145558,120.62116561145558,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00063.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.20836095474052896,30.155291402863895,0.4167219094810579,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00063/,63,63,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00063.txt
9265,3,0.4081347358555116,0.4081347358555116,input_00064,32,1,FLAT,2.0,1200.0,1.0,0.1,25.0,WK_REG,8.0,173.45726273859242,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,138.76581019087394,138.76581019087394,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00064.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.1811162360104984,34.691452547718484,0.3622324720209968,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00064/,64,64,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00064.txt
5451,3,0.6938290509543696,0.6938290509543696,input_00065,32,1,FLAT,2.0,1200.0,1.0,0.1,25.0,WK_REG,8.0,173.45726273859242,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,138.76581019087394,138.76581019087394,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00065.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.1811162360104984,34.691452547718484,0.3622324720209968,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00065/,65,65,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00065.txt
3815,3,0.9911843585062424,0.9911843585062424,input_00066,32,1,FLAT,2.0,1200.0,1.0,0.1,25.0,WK_REG,8.0,173.45726273859242,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,138.76581019087394,138.76581019087394,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00066.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.1811162360104984,34.691452547718484,0.3622324720209968,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00066/,66,66,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00066.txt
9266,3,0.461221362095907,0.461221362095907,input_00067,32,1,FLAT,2.0,1350.0,1.0,0.1,25.0,WK_REG,9.0,196.01907889076045,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,156.81526311260836,156.81526311260836,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00067.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.16026973860746344,39.20381577815209,0.32053947721492687,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00067/,67,67,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00067.txt
5451,3,0.7840763155630418,0.7840763155630418,input_00068,32,1,FLAT,2.0,1350.0,1.0,0.1,25.0,WK_REG,9.0,196.01907889076045,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,156.81526311260836,156.81526311260836,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00068.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.16026973860746344,39.20381577815209,0.32053947721492687,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00068/,68,68,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00068.txt
3816,3,1.1201090222329169,1.1201090222329169,input_00069,32,1,FLAT,2.0,1350.0,1.0,0.1,25.0,WK_REG,9.0,196.01907889076045,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,156.81526311260836,156.81526311260836,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00069.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.16026973860746344,39.20381577815209,0.32053947721492687,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00069/,69,69,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00069.txt
9265,3,0.5141122663695419,0.5141122663695419,input_00070,32,1,FLAT,2.0,1500.0,1.0,0.1,25.0,WK_REG,10.0,218.49771320705528,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,174.79817056564423,174.79817056564423,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00070.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.14378148894458778,43.69954264141106,0.28756297788917556,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00070/,70,70,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00070.txt
5451,3,0.8739908528282211,0.8739908528282211,input_00071,32,1,FLAT,2.0,1500.0,1.0,0.1,25.0,WK_REG,10.0,218.49771320705528,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,174.79817056564423,174.79817056564423,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00071.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.14378148894458778,43.69954264141106,0.28756297788917556,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00071/,71,71,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00071.txt
3816,3,1.248558361183173,1.248558361183173,input_00072,32,1,FLAT,2.0,1500.0,1.0,0.1,25.0,WK_REG,10.0,218.49771320705528,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,174.79817056564423,174.79817056564423,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00072.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.14378148894458778,43.69954264141106,0.28756297788917556,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00072/,72,72,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00072.txt
9265,3,0.5668609936846338,0.5668609936846338,input_00073,32,1,FLAT,2.0,1650.0,1.0,0.1,25.0,WK_REG,11.0,240.91592231596937,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,192.7327378527755,192.7327378527755,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00073.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.13040203500827513,48.183184463193875,0.26080407001655026,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00073/,73,73,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00073.txt
5451,3,0.9636636892638775,0.9636636892638775,input_00074,32,1,FLAT,2.0,1650.0,1.0,0.1,25.0,WK_REG,11.0,240.91592231596937,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,192.7327378527755,192.7327378527755,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00074.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.13040203500827513,48.183184463193875,0.26080407001655026,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00074/,74,74,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00074.txt
