Mglob,Nglob,DX,DY,TITLE,PX,PY,DEPTH_TYPE,DEPTH_FLAT,TOTAL_TIME,PLOT_INTV,PLOT_INTV_STATION,SCREEN_INTV,WAVEMAKER,Tperiod,Xc_WK,AMP_WK,DEP_WK,Yc_WK,Theta_WK,Delta_WK,PERIODIC,DIFFUSION_SPONGE,FRICTION_SPONGE,DIRECT_SPONGE,Csp,Sponge_south_width,Sponge_north_width,Sponge_west_width,Sponge_east_width,Cd,CFL,FroudeCap,MinDepth,VISCOSITY_BREAKING,Cbrk1,Cbrk2,FIELD_IO_TYPE,DEPTH_OUT,ETA,MASK,U,V,STATIONS_FILE,NumberStations,PI_1,PI_2,PI_3,PI_4,PI_5,EPSILON,TAU_1,k,L,kh,RESULT_FOLDER,ITER,COMBO_NUM,DEPTH_FILE
7630,3,2.66338611150307,2.66338611150307,input_00173,32,1,FLAT,15.0,2400.0,1.0,0.1,25.0,WK_REG,16.0,932.1851390260745,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,745.7481112208595,745.7481112208595,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00173.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.033701381003263545,186.43702780521488,0.5055207150489531,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00173/,173,225,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00173.txt
7630,3,1.192085241463142,1.192085241463142,input_00174,32,1,FLAT,16.0,1200.0,1.0,0.1,25.0,WK_REG,8.0,417.2298345120997,0.8,16.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,333.78386760967976,333.78386760967976,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00174.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.07529645278755076,83.44596690241994,1.2047432446008122,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00174/,174,232,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00174.txt
7630,3,1.3968423045731704,1.3968423045731704,input_00175,32,1,FLAT,16.0,1350.0,1.0,0.1,25.0,WK_REG,9.0,488.8948066006096,0.8,16.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,391.1158452804877,391.1158452804877,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00175.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.06425907191434412,97.77896132012192,1.0281451506295058,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00175/,175,233,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00175.txt
7630,3,1.5969277501018986,1.5969277501018986,input_00176,32,1,FLAT,16.0,1500.0,1.0,0.1,25.0,WK_REG,10.0,558.9247125356645,0.8,16.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,447.1397700285316,447.1397700285316,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00176.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.05620779656239177,111.7849425071329,0.8993247449982683,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00176/,176,234,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00176.txt
7630,3,1.7933606989010922,1.7933606989010922,input_00177,32,1,FLAT,16.0,1650.0,1.0,0.1,25.0,WK_REG,11.0,627.6762446153823,0.8,16.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,502.1409956923058,502.1409956923058,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00177.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.0500511638052329,125.53524892307645,0.8008186208837264,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00177/,177,235,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00177.txt
7631,3,1.9869573785956873,1.9869573785956873,input_00178,32,1,FLAT,16.0,1800.0,1.0,0.1,25.0,WK_REG,12.0,695.4350825084906,0.8,16.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,556.3480660067925,556.3480660067925,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00178.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.04517449194909486,139.08701650169812,0.7227918711855178,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00178/,178,236,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00178.txt
7631,3,2.1783331433345685,2.1783331433345685,input_00179,32,1,FLAT,16.0,1950.0,1.0,0.1,25.0,WK_REG,13.0,762.416600167099,0.8,16.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,609.9332801336792,609.9332801336792,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00179.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.04120572208030688,152.4833200334198,0.6592915532849101,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00179/,179,237,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00179.txt
7631,3,2.3679473688468597,2.3679473688468597,input_00180,32,1,FLAT,16.0,2100.0,1.0,0.1,25.0,WK_REG,14.0,828.781579096401,0.8,16.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,663.0252632771208,663.0252632771208,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00180.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.03790615926834414,165.7563158192802,0.6064985482935062,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00180/,180,238,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00180.txt
7631,3,2.556145237174441,2.556145237174441,input_00181,32,1,FLAT,16.0,2250.0,1.0,0.1,25.0,WK_REG,15.0,894.6508330110544,0.8,16.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,715.7206664088435,715.7206664088435,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00181.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.03511529344936043,178.93016660221087,0.5618446951897669,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00181/,181,239,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00181.txt
7631,3,2.7431892756472593,2.7431892756472593,input_00182,32,1,FLAT,16.0,2400.0,1.0,0.1,25.0,WK_REG,16.0,960.1162464765407,0.8,16.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,768.0929971812326,768.0929971812326,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00182.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.0327209612910821,192.02324929530815,0.5235353806573136,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00182/,182,240,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00182.txt
7630,3,1.2137656626474569,1.2137656626474569,input_00183,32,1,FLAT,17.0,1200.0,1.0,0.1,25.0,WK_REG,8.0,424.8179819266099,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,339.8543855412879,339.8543855412879,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00183.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.07395149893001761,84.96359638532198,1.2571754818102994,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00183/,183,247,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00183.txt
7631,3,1.4262204365370987,1.4262204365370987,input_00184,32,1,FLAT,17.0,1350.0,1.0,0.1,25.0,WK_REG,9.0,499.17715278798454,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,399.34172223038763,399.34172223038763,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00184.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.06293542555069866,99.83543055759691,1.0699022343618771,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00184/,184,248,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00184.txt
7631,3,1.6337132731388542,1.6337132731388542,input_00185,32,1,FLAT,17.0,1500.0,1.0,0.1,25.0,WK_REG,10.0,571.799645598599,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,457.4397164788792,457.4397164788792,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00185.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.054942193087597305,114.3599291197198,0.9340172824891542,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00185/,185,249,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00185.txt
7630,3,1.837268529934828,1.837268529934828,input_00186,32,1,FLAT,17.0,1650.0,1.0,0.1,25.0,WK_REG,11.0,643.0439854771897,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,514.4351883817518,514.4351883817518,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00186.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.04885501963381994,128.60879709543795,0.830535333774939,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00186/,186,250,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00186.txt
7630,3,2.037744484603187,2.037744484603187,input_00187,32,1,FLAT,17.0,1800.0,1.0,0.1,25.0,WK_REG,12.0,713.2105696111154,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,570.5684556888923,570.5684556888923,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00187.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.044048599213872774,142.64211392222307,0.7488261866358372,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00187/,187,251,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00187.txt
7631,3,2.2358002713731593,2.2358002713731593,input_00188,32,1,FLAT,17.0,1950.0,1.0,0.1,25.0,WK_REG,13.0,782.5300949806058,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,626.0240759844846,626.0240759844846,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00188.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.04014660488767086,156.50601899612116,0.6824922830904047,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00188/,188,252,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00188.txt
7631,3,2.4319324779381644,2.4319324779381644,input_00189,32,1,FLAT,17.0,2100.0,1.0,0.1,25.0,WK_REG,14.0,851.1763672783576,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,680.9410938226861,680.9410938226861,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00189.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.03690883316738525,170.23527345567152,0.6274501638455492,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00189/,189,253,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00189.txt
7630,3,2.6265161347120616,2.6265161347120616,input_00190,32,1,FLAT,17.0,2250.0,1.0,0.1,25.0,WK_REG,15.0,919.2806471492215,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,735.4245177193773,735.4245177193773,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00190.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.03417446743094371,183.85612942984432,0.580965946326043,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00190/,190,254,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00190.txt
7631,3,2.8198373196556727,2.8198373196556727,input_00191,32,1,FLAT,17.0,2400.0,1.0,0.1,25.0,WK_REG,16.0,986.9430618794854,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,789.5544495035883,789.5544495035883,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00191.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.03183154910281349,197.38861237589708,0.5411363347478293,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00191/,191,255,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00191.txt
7630,3,1.2336284126447354,1.2336284126447354,input_00192,32,1,FLAT,18.0,1200.0,1.0,0.1,25.0,WK_REG,8.0,431.7699444256574,0.9,18.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,345.41595554052594,345.41595554052594,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00192.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.07276079991553733,86.35398888513149,1.3096943984796718,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00192/,192,262,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00192.txt
7631,3,1.4536154808493955,1.4536154808493955,input_00193,32,1,FLAT,18.0,1350.0,1.0,0.1,25.0,WK_REG,9.0,508.7654182972884,0.9,18.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,407.01233463783075,407.01233463783075,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00193.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.061749335560265156,101.75308365945769,1.1114880400847729,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00193/,193,263,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00193.txt
7631,3,1.668381292293235,1.668381292293235,input_00194,32,1,FLAT,18.0,1500.0,1.0,0.1,25.0,WK_REG,10.0,583.9334523026323,0.9,18.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,467.14676184210583,467.14676184210583,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00194.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.05380052540578914,116.78669046052646,0.9684094573042046,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00194/,194,264,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00194.txt
7630,3,1.87893274546814,1.87893274546814,input_00195,32,1,FLAT,18.0,1650.0,1.0,0.1,25.0,WK_REG,11.0,657.626460913849,0.9,18.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,526.1011687310792,526.1011687310792,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00195.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.047771688645620834,131.5252921827698,0.859890395621175,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00195/,195,265,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00195.txt
7631,3,2.086162119474716,2.086162119474716,input_00196,32,1,FLAT,18.0,1800.0,1.0,0.1,25.0,WK_REG,12.0,730.1567418161507,0.9,18.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,584.1253934529205,584.1253934529205,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00196.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.043026277423332045,146.03134836323014,0.7744729936199768,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00196/,196,266,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00196.txt
7631,3,2.29076966502762,2.29076966502762,input_00197,32,1,FLAT,18.0,1950.0,1.0,0.1,25.0,WK_REG,13.0,801.769382759667,0.9,18.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,641.4155062077336,641.4155062077336,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00197.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.03918324547111692,160.3538765519334,0.7052984184801045,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00197/,197,267,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00197.txt
7631,3,2.493288499071984,2.493288499071984,input_00198,32,1,FLAT,18.0,2100.0,1.0,0.1,25.0,WK_REG,14.0,872.6509746751944,0.9,18.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,698.1207797401555,698.1207797401555,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00198.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.03600056316626601,174.53019493503888,0.6480101369927881,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00198/,198,268,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00198.txt
7630,3,2.694123537327876,2.694123537327876,input_00199,32,1,FLAT,18.0,2250.0,1.0,0.1,25.0,WK_REG,15.0,942.9432380647564,0.9,18.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,754.3545904518052,754.3545904518052,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00199.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.03331687981598363,188.5886476129513,0.5997038366877053,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00199/,199,269,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00199.txt
7631,3,2.8935846858918253,2.8935846858918253,input_00200,32,1,FLAT,18.0,2400.0,1.0,0.1,25.0,WK_REG,16.0,1012.7546400621388,0.9,18.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,810.203712049711,810.203712049711,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00200.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.031020274105059017,202.55092801242776,0.5583649338910623,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00200/,200,270,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00200.txt
7630,3,1.4791732236461548,1.4791732236461548,input_00201,32,1,FLAT,19.0,1350.0,1.0,0.1,25.0,WK_REG,9.0,517.7106282761541,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,414.16850262092333,414.16850262092333,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00201.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.060682406000636,103.54212565523083,1.152965714012084,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00201/,201,278,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00201.txt
7631,3,1.7010840482057183,1.7010840482057183,input_00202,32,1,FLAT,19.0,1500.0,1.0,0.1,25.0,WK_REG,10.0,595.3794168720015,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,476.30353349760117,476.30353349760117,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00202.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.052766228804063495,119.07588337440029,1.0025583472772064,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00202/,202,279,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00202.txt
7631,3,1.9185148683999078,1.9185148683999078,input_00203,32,1,FLAT,19.0,1650.0,1.0,0.1,25.0,WK_REG,11.0,671.4802039399677,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,537.1841631519742,537.1841631519742,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00203.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.04678607999396302,134.29604078799355,0.8889355198852973,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00203/,203,280,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00203.txt
7631,3,2.1323825089391404,2.1323825089391404,input_00204,32,1,FLAT,19.0,1800.0,1.0,0.1,25.0,WK_REG,12.0,746.3338781286991,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,597.0671025029593,597.0671025029593,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00204.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.042093662711208873,149.26677562573983,0.7997795915129686,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00204/,204,281,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00204.txt
7630,3,2.343425015042292,2.343425015042292,input_00205,32,1,FLAT,19.0,1950.0,1.0,0.1,25.0,WK_REG,13.0,820.1987552648022,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,656.1590042118418,656.1590042118418,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00205.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.038302821522516524,164.03975105296044,0.7277536089278139,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00205/,205,282,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00205.txt
7630,3,2.552211029152757,2.552211029152757,input_00206,32,1,FLAT,19.0,2100.0,1.0,0.1,25.0,WK_REG,14.0,893.2738602034649,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,714.619088162772,714.619088162772,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00206.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.0351694233263942,178.654772040693,0.6682190432014898,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00206/,206,283,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00206.txt
7631,3,2.7591752227674085,2.7591752227674085,input_00207,32,1,FLAT,19.0,2250.0,1.0,0.1,25.0,WK_REG,15.0,965.711327968593,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,772.5690623748744,772.5690623748744,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00207.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.03253138451009207,193.1422655937186,0.6180963056917493,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00207/,207,284,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00207.txt
7630,3,2.9646515156483035,2.9646515156483035,input_00208,32,1,FLAT,19.0,2400.0,1.0,0.1,25.0,WK_REG,16.0,1037.6280304769061,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,830.102424381525,830.102424381525,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00208.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.03027667489038321,207.52560609538125,0.575256822917281,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00208/,208,285,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00208.txt
7630,3,1.503023299986103,1.503023299986103,input_00209,32,1,FLAT,20.0,1350.0,1.0,0.1,25.0,WK_REG,9.0,526.0581549951361,1.0,20.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,420.84652399610883,420.84652399610883,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00209.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.059719493439253694,105.21163099902721,1.1943898687850738,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00209/,209,293,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00209.txt
